id,Data,Country,Type,Frequency,Currency,Units,Date,Value
110346,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-07,15568.59
110347,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-08,NA
110348,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-09,NA
110349,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-10,13915.93
110350,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-11,13099.93
110351,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-12,17190.27
110352,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-13,15124.44
110353,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-14,11832.03
110354,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-15,NA
110355,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-16,NA
110356,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-17,11994.71
110357,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-18,13448.54
110358,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-19,12942.41
110359,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-20,13291.02
110360,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-21,14034.72
110361,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-22,NA
110362,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-23,NA
110363,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-24,12632.54
110364,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-25,12547.32
110365,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-26,7919.87
110366,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-27,5693.94
110367,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-28,8593.84
110368,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-29,NA
110369,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-30,NA
110370,Volume,IT,Sovereign,Daily,EUR,Millions,1995-07-31,6713.94
110371,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-01,9017.34
110372,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-02,12771.98
110373,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-03,12446.61
110374,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-04,10375.62
110375,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-05,NA
110376,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-06,NA
110377,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-07,11168.38
110378,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-08,11057.34
110379,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-09,11036.68
110380,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-10,9771.36
110381,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-11,9959.87
110382,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-12,NA
110383,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-13,NA
110384,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-14,NA
110385,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-15,NA
110386,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-16,8617.08
110387,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-17,10078.66
110388,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-18,8320.12
110389,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-19,NA
110390,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-20,NA
110391,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-21,10657.09
110392,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-22,11300.08
110393,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-23,13053.45
110394,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-24,13358.16
110395,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-25,11493.75
110396,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-26,NA
110397,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-27,NA
110398,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-28,9319.46
110399,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-29,13223.88
110400,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-30,14274.87
110401,Volume,IT,Sovereign,Daily,EUR,Millions,1995-08-31,12157.4
110402,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-01,11550.56
110403,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-02,NA
110404,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-03,NA
110405,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-04,10791.37
110406,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-05,15416.24
110407,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-06,18078.57
110408,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-07,17954.62
110409,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-08,18321.31
110410,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-09,NA
110411,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-10,NA
110412,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-11,17941.71
110413,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-12,22019.14
110414,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-13,23447.14
110415,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-14,21249.62
110416,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-15,19083.08
110417,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-16,NA
110418,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-17,NA
110419,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-18,18693.16
110420,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-19,21884.86
110421,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-20,24307.04
110422,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-21,20508.5
110423,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-22,15584.09
110424,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-23,NA
110425,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-24,NA
110426,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-25,14489.2
110427,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-26,21967.49
110428,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-27,19163.13
110429,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-28,17407.18
110430,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-29,17500.14
110431,Volume,IT,Sovereign,Daily,EUR,Millions,1995-09-30,NA
110432,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-01,NA
110433,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-02,16472.39
110434,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-03,17128.29
110435,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-04,19374.88
110436,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-05,20841.62
110437,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-06,21776.41
110438,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-07,NA
110439,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-08,NA
110440,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-09,20707.34
110441,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-10,24139.2
110442,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-11,26974.54
110443,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-12,28826.04
110444,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-13,28077.18
110445,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-14,NA
110446,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-15,NA
110447,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-16,21799.65
110448,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-17,22721.52
110449,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-18,29432.88
110450,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-19,27501.33
110451,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-20,20314.83
110452,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-21,NA
110453,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-22,NA
110454,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-23,17221.26
110455,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-24,19873.26
110456,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-25,21368.4
110457,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-26,16882.98
110458,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-27,19788.05
110459,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-28,NA
110460,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-29,NA
110461,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-30,16787.43
110462,Volume,IT,Sovereign,Daily,EUR,Millions,1995-10-31,18375.54
110463,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-01,NA
110464,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-02,19687.34
110465,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-03,18721.56
110466,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-04,NA
110467,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-05,NA
110468,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-06,18070.83
110469,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-07,20100.5
110470,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-08,22406.48
110471,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-09,19891.34
110472,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-10,17482.07
110473,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-11,NA
110474,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-12,NA
110475,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-13,18700.9
110476,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-14,19323.23
110477,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-15,17443.33
110478,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-16,19780.3
110479,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-17,16619.58
110480,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-18,NA
110481,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-19,NA
110482,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-20,16647.99
110483,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-21,18360.04
110484,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-22,17538.88
110485,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-23,17776.45
110486,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-24,18094.07
110487,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-25,NA
110488,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-26,NA
110489,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-27,21381.32
110490,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-28,19981.72
110491,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-29,20247.69
110492,Volume,IT,Sovereign,Daily,EUR,Millions,1995-11-30,19527.24
110493,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-01,17373.61
110494,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-02,NA
110495,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-03,NA
110496,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-04,16082.47
110497,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-05,20309.67
110498,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-06,21820.3
110499,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-07,11333.65
110500,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-08,NA
110501,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-09,NA
110502,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-10,NA
110503,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-11,14189.65
110504,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-12,18140.55
110505,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-13,16813.25
110506,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-14,16777.1
110507,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-15,15377.5
110508,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-16,NA
110509,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-17,NA
110510,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-18,12795.22
110511,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-19,14827.48
110512,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-20,11746.81
110513,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-21,10122.56
110514,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-22,7865.64
110515,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-23,NA
110516,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-24,NA
110517,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-25,NA
110518,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-26,NA
110519,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-27,7914.7
110520,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-28,7863.06
110521,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-29,5833.38
110522,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-30,NA
110523,Volume,IT,Sovereign,Daily,EUR,Millions,1995-12-31,NA
110524,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-01,NA
110525,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-02,10943.72
110526,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-03,15607.33
110527,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-04,16660.9
110528,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-05,13841.04
110529,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-06,NA
110530,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-07,NA
110531,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-08,14101.86
110532,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-09,18378.12
110533,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-10,18990.12
110534,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-11,19746.73
110535,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-12,17551.79
110536,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-13,NA
110537,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-14,NA
110538,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-15,16805.51
110539,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-16,23284.46
110540,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-17,21603.39
110541,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-18,22057.87
110542,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-19,17154.12
110543,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-20,NA
110544,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-21,NA
110545,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-22,17662.83
110546,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-23,19635.69
110547,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-24,19793.21
110548,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-25,19431.69
110549,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-26,16818.42
110550,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-27,NA
110551,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-28,NA
110552,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-29,19320.65
110553,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-30,19643.44
110554,Volume,IT,Sovereign,Daily,EUR,Millions,1996-01-31,19586.63
110555,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-01,19258.68
110556,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-02,20033.36
110557,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-03,NA
110558,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-04,NA
110559,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-05,19232.85
110560,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-06,22677.62
110561,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-07,19537.56
110562,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-08,21605.97
110563,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-09,22564
110564,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-10,NA
110565,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-11,NA
110566,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-12,16810.67
110567,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-13,19713.16
110568,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-14,17466.57
110569,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-15,15315.53
110570,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-16,15315.53
110571,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-17,NA
110572,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-18,NA
110573,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-19,11269.09
110574,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-20,14272.29
110575,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-21,16913.96
110576,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-22,16167.68
110577,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-23,14109.6
110578,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-24,NA
110579,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-25,NA
110580,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-26,11782.96
110581,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-27,15932.7
110582,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-28,17394.27
110583,Volume,IT,Sovereign,Daily,EUR,Millions,1996-02-29,15932.7
110584,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-01,13732.59
110585,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-02,NA
110586,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-03,NA
110587,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-04,15323.28
110588,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-05,16283.89
110589,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-06,15728.69
110590,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-07,15279.38
110591,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-08,12895.93
110592,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-09,NA
110593,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-10,NA
110594,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-11,12046.36
110595,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-12,14468.54
110596,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-13,16387.18
110597,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-14,13412.39
110598,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-15,10866.25
110599,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-16,NA
110600,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-17,NA
110601,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-18,14039.88
110602,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-19,17502.64
110603,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-20,14292.94
110604,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-21,16051.48
110605,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-22,14318.77
110606,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-23,NA
110607,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-24,NA
110608,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-25,16443.99
110609,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-26,16586.01
110610,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-27,15514.37
110611,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-28,15292.29
110612,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-29,15207.07
110613,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-30,NA
110614,Volume,IT,Sovereign,Daily,EUR,Millions,1996-03-31,NA
110615,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-01,13489.85
110616,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-02,16123.78
110617,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-03,16255.39
110618,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-04,15955.94
110619,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-05,5296.27
110620,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-06,NA
110621,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-07,NA
110622,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-08,NA
110623,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-09,14871.38
110624,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-10,18822.27
110625,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-11,19204.45
110626,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-12,19279.34
110627,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-13,NA
110628,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-14,NA
110629,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-15,17884.9
110630,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-16,17337.46
110631,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-17,19256.1
110632,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-18,20428.45
110633,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-19,16937.2
110634,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-20,NA
110635,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-21,NA
110636,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-22,23416.16
110637,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-23,22042.38
110638,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-24,18380.7
110639,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-25,NA
110640,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-26,14669.96
110641,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-27,NA
110642,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-28,NA
110643,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-29,16413
110644,Volume,IT,Sovereign,Daily,EUR,Millions,1996-04-30,19196.7
110645,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-01,NA
110646,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-02,19945.57
110647,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-03,17234.17
110648,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-04,NA
110649,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-05,NA
110650,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-06,12942.41
110651,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-07,20041.11
110652,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-08,21151.49
110653,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-09,19989.46
110654,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-10,19733.82
110655,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-11,NA
110656,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-12,NA
110657,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-13,21019.8
110658,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-14,20942.33
110659,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-15,19948.15
110660,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-16,16841.66
110661,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-17,22672.46
110662,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-18,NA
110663,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-19,NA
110664,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-20,24317.37
110665,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-21,23323.19
110666,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-22,20991.39
110667,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-23,21174.73
110668,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-24,17278.07
110669,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-25,NA
110670,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-26,NA
110671,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-27,9825.59
110672,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-28,23204.41
110673,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-29,25216.01
110674,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-30,23217.32
110675,Volume,IT,Sovereign,Daily,EUR,Millions,1996-05-31,21853.87
110676,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-01,NA
110677,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-02,NA
110678,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-03,19364.55
110679,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-04,19145.06
110680,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-05,20877.77
110681,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-06,15692.54
110682,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-07,14992.74
110683,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-08,NA
110684,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-09,NA
110685,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-10,15271.63
110686,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-11,19671.84
110687,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-12,19070.17
110688,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-13,19958.48
110689,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-14,19423.94
110690,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-15,NA
110691,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-16,NA
110692,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-17,14326.51
110693,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-18,19294.83
110694,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-19,16516.29
110695,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-20,15524.69
110696,Volume,IT,Sovereign,Daily,EUR,Millions,1996-06-21,15160.59
